pressure,temperature,mass-fraction-water,x-velocity,y-velocity,z-velocity,x,y,z
2.37E+06,300.17,1,-0.22501,15.098,0.05948,0.00654182,-0.0115,0.00059534
2.37E+06,300.16,1,-0.22005,15.097,0.10287,0.00656236,-0.0115,0.00059313
2.37E+06,300.17,1,-0.24517,15.065,0.064313,0.00654598,-0.0115,0.00057478
2.37E+06,300.16,1,-0.19919,15.112,0.12907,0.00656769,-0.0115,0.00061402
2.37E+06,300.14,0.99839,-0.14895,15.236,0.21446,0.00659004,-0.0115,0.00062364
2.37E+06,300.13,0.99548,-0.082616,15.37,0.28692,0.00660704,-0.0115,0.00061236
2.37E+06,300.15,0.99839,-0.18291,15.189,0.18082,0.0065847,-0.0115,0.00060275
2.37E+06,300.18,1,-0.20969,15.065,-0.065334,0.00646974,-0.0115,0.00060822
2.37E+06,300.17,0.9995,-0.45523,10.802,-0.38543,0.00649728,-0.0115,0.00076275
2.37E+06,300.17,0.99961,-0.26011,12.093,-0.37282,0.00649314,-0.0115,0.0007428
2.37E+06,300.15,0.99881,-0.5008,10.949,-0.38648,0.00651439,-0.0115,0.00076974
2.37E+06,300.03,0.98262,-0.95945,10.637,-0.93583,0.00660176,-0.0115,0.00085046
2.37E+06,300.06,0.98235,-0.80806,8.1273,-0.81619,0.00661273,-0.0115,0.00086681
2.37E+06,300.2,1,0.49174,7.3946,0.3901,0.00634734,-0.0115,0.00071833
2.37E+06,300.19,1,0.24266,10.078,0.15603,0.00636258,-0.0115,0.00070489
2.37E+06,300.2,1,0.35401,8.3332,0.26015,0.00636123,-0.0115,0.00072677
2.37E+06,300.2,1,0.21446,9.2612,0.13516,0.00637513,-0.0115,0.0007352
2.37E+06,300.19,1,0.10311,11.006,0.031044,0.00637648,-0.0115,0.00071332
2.37E+06,300.19,1,0.16866,11.062,0.1357,0.00633614,-0.0115,0.00068859
2.37E+06,300.19,1,0.16764,11.07,0.097438,0.00635698,-0.0115,0.00069001
2.37E+06,300.2,1,0.41672,8.3864,0.33151,0.00634174,-0.0115,0.00070346
2.37E+06,300.15,0.99827,0.22695,7.3168,-0.041363,0.0065138,-0.0115,0.00085495
2.37E+06,300.16,0.99825,0.12114,7.6487,-0.1575,0.00650513,-0.0115,0.00084017
2.37E+06,300.19,0.99965,0.56294,6.7748,0.012789,0.0064871,-0.0115,0.00085845
2.37E+06,300.16,0.99898,0.61466,6.1628,-0.019569,0.00652613,-0.0115,0.0008806
2.37E+06,300.14,0.998,0.28113,7.0116,-0.067469,0.00653332,-0.0115,0.00086602
